person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
24,27776,3,3.331176338751935,4,3,7167,15.52302056911903,0.25668823661248064,0,3,1
25,39998,3,0.0,3,3,5000,15.400387551848931,0.13,0,2,1
25,18000,3,3.259948403837328,1,0,2098,8.879095452900943,0.11493367730775114,0,3,1
25,16848,1,1.7593789787345355,0,3,1895,16.915808600840155,0.1119922372341817,0,3,1
27,30000,3,0.10879936011512203,0,2,14120,14.591670205709718,0.47,0,9,1
25,54000,1,8.12937986343287,3,1,10000,10.758043103065676,0.19,0,2,1
21,26020,3,2.152828296076623,1,3,7750,16.576209080177936,0.29949057234641124,0,3,1
22,39000,3,3.5551171935028485,3,1,9888,13.316730092471808,0.25722441403248575,0,2,1
35,43977,3,3.449333539334346,0,2,16110,13.653293706195166,0.36275333230332824,0,10,1
22,22596,3,4.0,1,1,7500,9.76,0.33,0,3,1
27,36000,0,5.42662578444418,3,4,15450,11.336988971347933,0.43,0,7,1
24,108000,3,1.5197142908862877,1,3,7740,16.539462859625417,0.07,1,2,1
23,26400,3,3.989335197986116,2,0,10000,6.780032890478298,0.38,0,3,1
21,8003,3,3.994690217405121,2,0,3000,7.884128355967519,0.3700530978259488,0,2,1
33,59000,0,8.665190299493897,3,3,12000,15.529232940365585,0.2,1,9,1
34,37000,3,4.3079424696156545,3,2,16769,13.374657078269276,0.4530794246961566,1,9,1
28,30000,3,3.1194157756202228,2,2,6584,14.618350534627865,0.22,0,8,1
25,22940,3,1.0218976264392603,1,1,7000,9.945474910166242,0.3051094881321963,0,4,1
27,11343,2,4.021352913254514,0,0,2318,6.490999279693852,0.20914588346981944,0,6,1
28,75000,3,3.2590663579849397,1,1,23110,11.258701774576476,0.3112953317899247,0,9,1
25,25037,3,1.0,2,1,8000,11.902736199335937,0.32,0,4,1
25,36000,1,6.548924134557318,4,4,15450,12.249791629439953,0.43,0,4,1
32,25000,3,15.955786992477798,1,3,8000,11.552158577068605,0.32,0,7,1
24,36266,3,3.791455377014402,2,1,4106,10.99,0.11534757437164266,0,4,1
21,34000,1,2.4937018338351926,5,3,9574,14.492730800343526,0.28,0,2,1
23,28334,3,1.5528170777753125,0,3,2500,17.796284806505657,0.09,0,3,1
21,31191,3,1.0,0,2,6000,16.67101693198564,0.19,0,2,1
29,52038,3,4.637975473142259,2,2,4744,14.19250800306159,0.09362024526857742,0,5,1
23,39309,0,3.1857244186893565,1,2,2800,12.837498226729362,0.07,0,4,1
23,42000,3,0.059346654725394465,0,2,4994,11.115814908017835,0.11970326672637302,1,2,1
26,50000,3,10.0,4,1,18950,10.99,0.38,0,3,1
24,33997,3,6.7632399196924755,5,2,15000,13.667580402654076,0.44,0,4,1
28,29667,3,5.182216330589217,3,2,7897,13.017501006960508,0.2659110816529461,0,8,1
34,64000,0,18.0720540443318,0,3,6689,17.37094285200395,0.10724579149190257,0,10,1
23,37200,1,3.429654077293097,2,0,7642,7.887148270386466,0.20927759442030178,0,3,1
25,87997,3,5.837020210032994,1,2,10000,13.02742293600765,0.11,0,5,1
25,69465,3,5.465143130335387,1,0,8383,10.031807541943742,0.12,0,4,1
23,30000,3,4.592232708227202,0,1,3000,13.207669967731151,0.1,0,3,1
27,42000,3,1.9185057054411483,4,2,5000,14.339683155240696,0.12,0,3,1
32,48000,3,2.3664536865094314,1,1,14855,11.463290737301886,0.31,0,9,1
32,36519,3,2.254765900087674,0,3,19994,11.05220534060474,0.5495753901665206,0,8,1
22,30000,3,1.371233784704125,3,1,10000,12.335102263030334,0.33,0,4,1
26,16800,2,2.6605326517388423,0,1,6443,11.80895074759405,0.38660532651738844,0,7,1
22,32000,3,5.607730207325909,5,2,10000,14.483706195438435,0.31,0,3,1
27,25549,1,5.260297627217509,2,2,12000,14.235469044024295,0.47,1,6,1
34,128030,2,14.404615029672525,0,3,25000,14.807925519896965,0.19705506054193292,0,9,1
29,52785,1,10.518761888167443,0,1,6246,12.247998522270123,0.11821593070575899,0,8,1
24,108000,0,3.9421939481221258,0,3,10528,10.99,0.09528903025938937,0,3,1
29,64000,3,3.0,0,2,15000,15.27,0.23,0,9,1
22,29000,2,4.693108903458442,3,3,10000,14.693538061907928,0.34,0,3,1
28,14400,3,2.826338927585703,1,4,2500,16.858613098961335,0.17,0,6,1
23,13022,3,2.6683319185125036,2,2,2822,14.743453565374256,0.22110556027162498,0,2,1
22,33997,1,2.681734016184443,1,1,7084,10.469225574104891,0.21,0,2,1
32,34878,3,10.55815282117459,3,4,5000,9.347978619402898,0.14,0,6,1
31,77163,0,13.673286976572747,0,1,23163,11.545541213982633,0.30163356511713624,0,6,1
22,85996,1,3.926647482735331,1,3,4018,14.774555875287744,0.046911175057548896,0,2,1
26,83000,0,6.840102507382241,2,2,19079,15.468802708348381,0.2307994874630888,0,5,1
26,28000,0,6.822018656050637,4,0,4598,11.987357537877127,0.1639266044798312,0,3,1
23,22671,3,8.66760433985165,4,1,7000,10.608603577366342,0.31,0,2,1
25,59538,0,8.279948002110366,4,3,21000,15.859557361730499,0.3510286457112709,0,2,1
28,56970,3,11.901128415403706,0,1,20000,11.804916721212443,0.3483521402567284,0,5,1
32,35000,3,3.2478471929215553,3,0,11287,8.848768203894842,0.32438038201769614,0,8,1
25,33412,2,1.5786175804932263,3,0,9000,10.305253568301493,0.27,0,5,1
27,29030,3,4.944703519208083,1,1,15018,9.95618698510959,0.52,0,4,1
23,78000,1,3.476103767607256,0,1,3104,11.223290846127556,0.04,0,3,1
26,36000,3,1.217975647228137,3,1,14400,11.817676053107668,0.4,0,4,1
23,37039,0,7.606907471563847,2,1,10000,10.99,0.27,0,2,1
30,30000,3,2.6147373838758226,2,0,14000,8.514737383875824,0.47,0,5,1
26,40000,3,3.987384350813662,2,1,15000,11.010374273435936,0.38,0,3,1
31,32000,1,4.173563698600276,1,2,10781,14.077749291789123,0.34,0,5,1
27,32000,3,2.447620991735533,0,2,8496,14.885901573553726,0.2655237900826447,0,5,1
23,30000,3,1.3278546816215004,2,0,14000,10.158408269751758,0.47,0,2,1
29,18266,3,0.24610276639500617,2,0,3236,10.087751145494712,0.18123051383197503,0,7,1
38,31027,2,4.864602700423693,2,4,3740,16.437795650631386,0.12135397299576306,0,15,1
22,45987,3,1.715093551791881,0,2,6164,10.437590231240772,0.13,0,3,1
45,19200,2,1.0,3,2,7000,11.573298063192105,0.36,0,14,1
42,54000,0,2.06056097739247,1,2,7712,14.770055259138944,0.14,0,12,1
23,13019,2,0.28631987887600274,0,0,4995,7.990456004037466,0.38,0,2,1
30,38916,3,4.6117384628061275,3,3,8000,16.01366792206913,0.21,1,7,1
26,44000,3,11.298671258910735,0,0,16000,10.025239735325263,0.36,0,7,1
22,39000,1,1.5307405934618707,3,3,5000,15.036171251098013,0.13,1,3,1
27,19069,2,0.6525707819374634,0,1,9250,11.316285390968732,0.4865257078193746,0,5,1
22,74000,3,7.0,0,1,24013,11.23622152811531,0.32052837237792986,0,2,1
28,49077,3,1.4140936578180132,1,2,19840,14.579064870940622,0.40292953171090995,0,7,1
27,19107,2,3.617281064693399,1,0,3300,9.709760474384899,0.17,0,3,1
27,19200,3,0.2665874098059319,3,1,9316,12.529835821830392,0.4826658740980593,0,7,1
32,138000,3,0.0,4,3,34510,18.375554524858188,0.24657200310001354,0,7,1
21,44000,3,5.0,0,1,8456,11.663353146462107,0.18913323426768947,0,2,1
26,12000,3,0.1982521312462665,5,1,4000,13.335795494641651,0.33,0,6,1
26,16982,2,2.1772264815741478,4,2,3991,14.116056584100336,0.23911386759212924,0,7,1
32,29084,0,2.5433000927086535,2,2,10000,15.510045755976002,0.34,1,8,1
30,80000,3,2.747785871874457,3,1,25000,11.643066328103693,0.31,0,7,1
24,63816,1,1.0432517858067911,3,0,3534,7.757422255939739,0.053477505952689304,0,3,1
24,52000,3,3.908543552184894,3,1,24045,10.756919442845795,0.46091456447815105,0,2,1
28,66000,3,3.595076509599253,1,3,2947,15.449233865794035,0.04700410290866729,1,8,1
34,33641,3,4.0,0,2,8057,16.548888570534007,0.24144786373764,0,5,1
25,18000,3,2.5060246444503766,0,2,8500,12.250961668642997,0.47,0,3,1
27,117956,3,1.0,4,3,13363,16.111635810573816,0.10956558639080781,1,9,1
22,25172,0,0.1362586624281913,2,1,1068,11.918752893018777,0.04272517324856383,0,2,1
23,87240,0,6.92101719462396,4,2,8010,11.08635902255877,0.09026327601792013,0,3,1
35,246535,1,12.944341954727872,1,3,30590,16.502611472889704,0.11118042744340983,0,10,1
23,30000,3,1.0,3,2,7500,13.134111378459089,0.25,1,3,1
22,30000,3,2.3760706511545577,0,3,6400,15.995413097829484,0.21,0,2,1
33,78000,0,0.0,1,0,5281,10.872520533530144,0.06469917865879422,0,9,1
22,36000,3,6.195224990222679,0,0,13000,10.388383787642686,0.36,0,3,1
24,54000,2,5.890514002957576,3,2,15069,15.034234225628484,0.28,0,3,1
22,33847,3,3.478413281669142,1,2,7800,14.817071034873328,0.23,0,2,1
23,33057,1,2.749059929231332,0,2,8979,15.009871327580063,0.27,1,3,1
24,15062,3,7.377315102198818,2,1,3189,11.95677480822752,0.21,0,2,1
27,11017,0,11.792913333157282,2,1,2129,10.790872050009241,0.1884468499986796,0,6,1
28,13495,2,0.05886538165816102,4,0,6702,9.62990189103057,0.5003924358777211,0,8,1
22,27019,3,2.9392254822633057,2,1,10000,11.657690943746688,0.37,0,2,1
28,62986,3,8.597942786935045,3,2,20000,14.052678880311435,0.31329904644891743,0,8,1
34,15996,3,3.3062250746911146,1,2,3000,14.239895095712242,0.19,0,8,1
23,67094,2,3.3983414843333266,1,0,25000,9.013364448711648,0.37,0,3,1
22,58963,1,1.6296333769060878,0,2,15000,11.246050906608476,0.24685183311546957,1,2,1
26,45000,3,1.7471469524408265,1,1,14099,10.066330250500739,0.31249048984146943,0,7,1
35,49143,0,11.055443156327485,0,3,7500,15.536138201780403,0.15,0,11,1
28,39000,3,0.07050821727216339,0,1,12000,12.480996788995846,0.31,0,9,1
22,30000,3,4.408946026325282,4,2,5000,15.068232044207237,0.17,1,3,1
28,44158,3,5.661599173755036,4,0,15000,10.415825174402427,0.34,0,9,1
30,48996,3,0.08640336047187613,0,3,5000,16.332605378831936,0.1,1,4,1
28,12000,3,2.478059766278836,1,1,2000,11.593602944907122,0.17,0,6,1
23,58911,3,7.0,0,1,20000,10.237780392625165,0.34,0,2,1
24,12000,2,4.0,3,0,2429,8.595838194295325,0.20290439895025186,0,2,1
33,158000,0,4.728934039704292,4,2,12909,12.606135381291542,0.08303214893300477,0,7,1
28,72906,3,1.27998433936247,2,1,20000,11.959726077237944,0.27093328113120824,0,9,1
29,34000,3,7.244396747260991,0,2,4000,14.641066991216418,0.12,0,6,1
22,47954,2,0.9158832776779233,0,1,17807,12.908414118674518,0.3722897081941948,0,3,1
21,18999,2,4.387005146706866,2,0,6000,8.796497426646567,0.32,0,3,1
23,82869,3,6.564518241721714,0,2,20000,11.557868212794887,0.24087096351655657,0,2,1
25,33473,3,2.6211333208558525,4,3,2875,15.996211333208558,0.08378866679144148,0,4,1
30,48880,3,1.490154299440786,3,1,23215,10.172251104886916,0.4749015429944079,0,6,1
25,12000,2,1.6268298838871642,1,0,2618,11.681402700652045,0.22186585058056418,0,4,1
34,43274,3,5.879047347107239,3,2,15000,13.797298893156912,0.35,0,10,1
27,154669,1,9.66760678498558,1,3,11669,15.413972613790195,0.07667606784985581,1,4,1
27,19200,3,4.358323262131993,3,1,4000,10.592160422521834,0.21,0,4,1
22,13435,2,1.0406878732284917,2,0,4803,12.43580757347604,0.3604068787322849,0,4,1
23,47001,3,2.1219507986242565,4,3,24000,15.069266983721437,0.51,0,2,1
43,42000,2,5.327543801464237,0,2,14477,14.964789421317814,0.34775847933821413,0,14,1
24,56000,2,3.1440356889230996,0,3,20000,14.670206917969855,0.36,1,4,1
26,34000,1,1.5291570484659518,0,2,7000,13.772505770920429,0.21,0,3,1
36,30000,2,7.4416819143880515,0,2,9000,15.545116728435147,0.3,0,14,1
29,30818,3,2.7362909258013297,3,1,14500,12.027115023931964,0.47,0,6,1
31,75749,2,2.5554999732205728,2,4,20000,15.74962758823821,0.23110999946441146,0,8,1
26,32000,3,2.396291129719567,0,2,8505,14.97008254725991,0.26603708870280435,0,4,1
22,30500,3,0.018245226252081137,1,0,7022,6.678663719515816,0.2299087738687396,0,3,1
51,30000,3,4.980448872171686,1,2,1000,14.547007484625821,0.03,0,16,1
34,52068,1,5.41241633242892,1,2,5000,13.70157396278164,0.1,0,9,1
25,62000,2,2.919275757751201,2,0,20000,7.387604543612385,0.32,0,3,1
26,53934,0,10.0,2,0,8500,8.924383914084109,0.16,0,3,1
23,30000,2,1.0,2,3,15000,15.611715135587911,0.5,0,3,1
23,30000,3,0.8483918487916599,4,2,4000,14.94417055404528,0.13,0,2,1
38,44000,3,6.569255652139958,3,2,1759,13.169925856113148,0.04,0,17,1
22,10800,3,4.0,3,2,3600,12.23,0.33,1,3,1
32,10088,2,10.949531676273068,4,0,7197,6.0374784879704455,0.7093117955855418,0,7,1
27,44000,3,1.439850355699047,4,3,5000,17.37090305556429,0.11,0,10,1
37,29822,3,3.7717180808505084,4,2,7744,11.371230804979652,0.26,1,16,1
24,43960,2,2.1986897021628993,2,3,10000,15.5814520527538,0.23,0,3,1
23,75991,2,6.898869042409798,0,3,25000,16.28546876367428,0.33,0,4,1
23,27000,3,5.009897205887866,2,1,10000,11.035824063260819,0.37,0,2,1
26,28800,3,8.285591659661899,2,1,15000,10.88577764250802,0.52,0,3,1
23,9600,3,0.1418555259401526,4,0,1500,8.06169406111443,0.16,0,2,1
23,40235,3,7.237002259351118,3,1,13000,11.74808902847902,0.32706167043225187,0,2,1
25,25000,3,2.0166064530408825,3,1,8000,12.096310452155535,0.32,0,4,1
24,42051,2,0.6172329865175765,1,4,7358,16.242845876685305,0.17794255671160808,0,4,1
32,14400,2,0.9498177769660342,1,0,3568,8.878312310275016,0.24683394074344656,0,7,1
29,51403,3,4.326795977075041,3,3,1600,15.343986350600767,0.03,0,5,1
22,36041,3,1.0823467040851333,1,1,5000,12.20485951742878,0.14,0,4,1
23,39000,3,1.0,3,1,12000,10.99,0.31,0,2,1
26,57000,2,4.6120676970328605,2,3,9677,14.696638704809956,0.1719396615148357,0,3,1
30,30000,3,3.578067733436545,0,3,10000,15.432637439752293,0.33,0,8,1
25,94103,3,6.700721567310193,2,2,30735,14.487235138651195,0.33,1,2,1
23,74146,3,4.885396996268412,1,3,6641,17.69903830541015,0.09,1,2,1
25,22000,3,9.338823750334297,3,0,10330,8.929153175354356,0.4665294062416426,0,3,1
23,27980,3,0.0,1,0,8685,7.636505039581209,0.31,0,2,1
21,21072,3,5.27381752624046,1,1,6512,11.985614025711673,0.31,0,4,1
30,24841,3,1.0,1,0,9600,10.546987105960167,0.3852216169621877,0,9,1
47,25104,2,17.50955378204977,2,3,5000,12.165273856346031,0.2,0,18,1
30,12087,3,1.272236885848329,3,1,3218,10.760754619042224,0.27,0,7,1
26,26944,3,1.4483141199392675,3,0,8403,9.617076363714558,0.31,0,4,1
44,60000,3,3.982885414127836,1,1,25000,10.049901050552574,0.42,0,13,1
22,32003,3,2.9395477343521152,3,2,10000,13.755542208580705,0.31,0,3,1
22,18000,3,4.405293365730817,3,1,1500,12.096741071202315,0.08,0,4,1
21,15600,3,3.2838612358231822,4,3,2734,16.082529107516493,0.17343227752835363,0,3,1
22,52061,3,6.35296035800144,1,1,18000,11.13353721225392,0.34882346547332854,0,3,1
28,44000,3,2.1304115653130418,4,2,10286,15.44791448295059,0.23573917686937393,1,8,1
23,13164,3,0.5359259717567382,0,2,2964,11.743869200271146,0.22821358009414422,0,2,1
34,60000,2,16.79166197526206,4,3,21785,15.84304214049853,0.36220833802473795,0,9,1
39,64404,0,12.357438083561078,2,3,30000,18.45297939903785,0.40899586683014494,0,15,1
26,49000,0,3.4414099681272967,2,2,19847,13.927894566214935,0.40389647507968174,1,7,1
21,18000,3,1.5339952959469163,0,0,3000,9.27548244869907,0.17,0,2,1
28,32209,3,1.9534962415609416,0,3,8994,14.096958644409835,0.27953496241560943,0,7,1
35,29000,3,1.0710155106972408,2,2,10000,11.951498946428355,0.34,0,12,1
25,64998,0,4.024633920782875,4,0,6001,8.919559333101603,0.09004926784156575,0,2,1
25,30000,3,3.7157380126158905,0,1,12000,11.480961893536263,0.4,0,2,1
29,34000,3,1.5510943176132064,1,1,7500,10.564279639643798,0.22,0,7,1
28,25200,3,3.5195789812892424,1,3,7251,15.317986161924535,0.2900559399465407,0,4,1
29,41999,3,0.0,2,3,5000,14.983622675699655,0.12,0,8,1
29,49000,3,2.111108234242606,3,3,4994,15.328888399821244,0.1,0,6,1
22,34000,2,1.1747605012832105,1,1,15000,11.85959498909843,0.44,0,3,1
27,16500,2,2.2996250410973227,5,1,4143,12.460786843560548,0.2514981252054866,0,5,1
26,44000,3,0.13757378674228526,2,3,18260,14.997588644225921,0.41091715857828187,0,4,1
26,91800,0,5.0,3,3,25000,15.862574021812101,0.23,0,8,1
30,75925,3,9.319889858879318,2,1,24079,12.480686742377621,0.32,0,7,1
30,16000,2,1.383857973775669,1,1,3000,12.708022528017384,0.19,0,6,1
25,22075,3,3.0134110546606894,0,1,8000,12.677510190609986,0.36,0,2,1
29,48797,0,11.793374372026054,0,2,1200,15.058326826579636,0.02,0,6,1
26,42000,1,5.24528383086941,1,1,3386,10.870001936623543,0.08,0,4,1
27,9084,3,4.0,2,1,2999,10.301603120479218,0.3298574499434276,0,5,1
24,44000,3,0.8284768483911891,4,3,5458,15.578251665420828,0.12585761575804405,0,5,1
25,45996,0,6.947376114303365,2,2,11000,13.149822800503896,0.24,0,3,1
23,36000,3,1.0,4,1,7841,12.275168342356437,0.2168332991355829,0,3,1
25,16838,0,3.6111026065529996,0,0,3919,11.6900153082046,0.23194448696723502,0,4,1
23,28000,2,4.0,0,2,5035,13.896676048151148,0.18157746471563524,0,3,1
27,34951,3,1.2670930121081643,3,0,17294,8.549419730320187,0.49465813975783673,0,4,1
27,18000,3,5.358169549698082,1,0,7842,9.86175613628039,0.4321394348343397,0,9,1
27,61343,3,8.721594531231922,3,1,7880,11.22940505327173,0.11298036860797098,0,6,1
38,37000,3,0.3560766521906342,1,1,15128,12.607804333835457,0.41,0,13,1
34,19200,2,0.6069812473583802,2,1,4489,13.287672917547207,0.23,0,12,1
28,30000,3,1.0438012546035118,1,0,12000,7.781810901129326,0.4,0,6,1
22,30000,3,1.6689096304301163,3,0,10000,10.135026770974738,0.33,0,3,1
24,18203,3,0.9268962936934821,1,1,4500,13.06892428855643,0.25,0,2,1
31,30000,3,1.6607088421695315,3,0,11446,9.807938007935507,0.38,0,5,1
24,60414,2,1.6812197402685811,0,2,8124,16.759085194798566,0.13,0,3,1
27,39000,3,5.161597617350454,2,3,10000,14.817471594949577,0.26,0,5,1
38,58017,3,5.531465959579731,1,1,20955,11.360580182980431,0.3591142234007004,0,15,1
38,44000,3,0.0,1,2,8400,13.758160258054398,0.19,1,10,1
26,40000,3,2.8973470179881895,4,1,13244,11.636089852951498,0.33,0,2,1
24,29000,3,5.8321284143829955,0,0,9095,9.68855226141297,0.31479016051797876,0,2,1
21,18998,2,3.0235700941684374,1,2,3201,15.172638221062767,0.17,0,2,1
25,54000,3,3.3432735192425884,2,3,25000,16.611289700300507,0.46,0,4,1
22,24944,1,1.9222566986389227,3,2,5269,12.159351481976769,0.2107774330136108,0,2,1
22,30000,1,4.68357802535283,3,1,2277,13.113386810093239,0.07386070329107862,0,2,1
37,70956,1,2.6792128284928007,0,3,15000,15.573036880186494,0.21,0,9,1
28,59385,0,2.6725455582665565,2,3,16867,15.990649615725593,0.25327454441733444,0,6,1
30,30000,3,4.104987243373538,0,1,12000,10.491837626072332,0.4,0,9,1
26,111899,0,1.2087376522924445,0,3,25000,15.39501315293365,0.22018976150208405,0,3,1
29,24000,3,6.199331099041107,1,1,8903,10.760290970183732,0.37225083612619864,0,7,1
21,36000,3,2.0117327152237667,4,3,4626,17.029713480134355,0.13252933178805942,0,2,1
25,74599,0,9.066364086540599,1,1,4923,12.437943761421021,0.06233408978364851,0,3,1
28,19986,3,1.680599651394311,2,3,5000,15.304084648406581,0.25,0,6,1
25,50000,3,5.390536491852513,2,2,16000,14.837154276325007,0.32,0,2,1
25,47000,3,0.09355886183539786,2,3,25000,15.527930983863804,0.53,0,2,1
23,22237,2,3.657007453511696,2,3,1114,16.38516858383278,0.04571654244147174,0,2,1
25,34216,3,3.4906556204132215,2,3,6280,18.867365793261815,0.18701868875917355,1,3,1
22,30000,3,1.0,1,1,12053,10.945452263221814,0.4017819094711275,0,2,1
25,102000,0,6.596117041637765,2,5,25000,18.925464423939435,0.24461489388850352,0,3,1
23,38948,3,1.2573601668540693,1,0,14890,11.896020596438037,0.38,0,4,1
25,20000,3,4.711130270570712,1,1,8000,11.403083713083882,0.4,0,5,1
24,34000,0,1.7669298702241856,4,2,15514,11.455400831073574,0.45233070129775815,0,3,1
21,29000,3,1.1433430491987182,2,3,4114,15.281620504433493,0.14,0,3,1
23,88828,2,7.313106746810497,0,2,8068,14.724544901803236,0.09171723313297375,0,3,1
25,52995,2,3.0,3,3,7500,12.93245688390275,0.13971688900221022,0,3,1
24,46500,3,2.0,2,2,8000,15.23,0.17,0,2,1
26,54000,3,3.7295207150709224,3,1,20000,10.077677822800089,0.37,0,5,1
31,72000,3,6.0,2,1,21000,11.99,0.29,0,6,1
25,44372,1,9.25437309764444,3,3,20000,14.928731526603542,0.44627186548822223,0,2,1
36,52023,3,2.7276711117630352,1,2,6980,13.8834728711411,0.13,0,14,1
44,73000,2,0.3122508751765367,1,1,5506,14.737612257824004,0.07843874562411732,0,11,1
27,49476,0,6.319278243352969,4,2,4707,14.817320031829723,0.09829819560838242,0,6,1
23,60996,2,0.0775441937115664,1,4,16000,15.870501196501685,0.26,0,3,1
23,21600,3,3.0857813236073666,4,2,6271,14.620869544867363,0.2908578132360737,0,4,1
25,19200,3,5.805628448759942,0,3,4000,18.18837118313055,0.21,0,4,1
23,28000,0,6.296367776349381,0,2,9500,14.053245582004621,0.34,0,2,1
26,72000,0,9.715124523288397,1,2,12000,14.854566715301612,0.17,1,6,1
31,21600,3,3.1903451518035184,3,1,10000,12.031295702274782,0.46,0,6,1
37,15289,3,1.5502579703392398,4,1,1200,12.884329585423394,0.08,0,12,1
22,55395,3,3.0742810598328365,3,2,19955,15.072979387685848,0.3129712423933135,0,3,1
33,39996,0,0.1713570190146284,2,2,15000,14.154396620527326,0.38,0,5,1
25,24000,3,1.6973976304594838,2,1,2830,11.887922115945779,0.12151301184770258,0,5,1
24,37083,1,3.5092296496907043,0,2,4116,9.59737754442166,0.11,0,2,1
27,30000,3,1.726396038593716,0,1,6000,11.421599009648428,0.2,0,8,1
28,44000,3,4.241911519943282,3,2,16000,13.443611752957278,0.36,0,6,1
38,47971,3,4.030379658808571,2,2,20522,14.480633228289143,0.4306075931761714,0,15,1
26,54572,0,9.50475140997986,1,1,20000,13.291012143166405,0.37,0,4,1
24,54000,0,3.0893913704737934,0,3,10000,16.14026556169009,0.19,0,2,1
27,28000,3,1.6094540169600668,2,3,3386,15.332037367775872,0.12390545983039933,0,5,1
23,74944,3,6.814130364460807,2,2,24000,11.348728396590642,0.32,0,2,1
26,29001,3,0.020834393478999624,1,3,6497,14.13041770560942,0.219895828032605,0,7,1
23,51000,2,3.0,3,0,12000,8.771347075915386,0.24,0,3,1
30,51000,3,12.588497166594893,2,3,5000,14.895297958443392,0.1,1,6,1
31,45000,3,5.0,3,0,14000,7.91,0.31,0,6,1
35,32400,3,2.6514781148406374,0,3,8998,15.685559009968326,0.27660591245936256,0,12,1
26,24965,3,2.616848666706052,0,1,10734,10.436466982203054,0.4287228288890202,0,9,1
33,33472,2,1.8346678402924788,0,3,4041,15.585312804729663,0.1208266607985376,0,4,1
32,16989,2,0.0,3,2,3205,14.639746943789852,0.19052013780833804,0,7,1
26,20000,2,0.5451010653085933,3,2,9863,10.42036938675252,0.49182348402037107,0,6,1
25,24000,3,0.1749747809217861,2,3,3591,15.020366299418017,0.15,0,3,1
24,32063,3,7.421793328363734,3,3,15000,15.600398741769142,0.47,0,2,1
